"16777216","16777471","DCH","AU","Australia","Queensland","Brisbane","APNIC and CloudFlare DNS Resolver Project","cloudflare.com"
"59141498","59141500","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59227907","59227931","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59237575","59237575","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59284618","59284618","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59354024","59354024","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59365649","59365649","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59406523","59406523","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59426286","59426286","PUB","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59462839","59462839","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59554711","59554721","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59575242","59575242","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59598967","59598978","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59651768","59651768","PUB","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59675946","59675963","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59699317","59699317","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59750271","59750497","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59769357","59769357","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59779558","59779579","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59795626","59795626","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59807705","59807746","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59821184","59821205","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59833865","59833868","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59845260","59845260","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59855807","59855866","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59866108","59866108","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59878192","59878192","PUB","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59889422","59889422","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59978969","59978969","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"59998319","59998319","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"60077174","60077187","DCH","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"60090629","60090629","PUB","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"60154155","60154156","PUB","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"60190809","60190809","SES","US","United States of America","Ohio","Columbus","Amazon Technologies Inc.","amazon.com"
"60499135","60499135","PUB","US","United States of America","Washington","Seattle","Amazon Technologies Inc.","amazon.com"
"61360499","61360499","VPN","US","United States of America","New York","New York City","Amazon.com Inc.","amazon.com"
"62715234","62715234","PUB","US","United States of America","Washington","Seattle","Amazon Technologies Inc.","amazon.com"
"64145408","64145408","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com"
"64654942","64654969","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com"
"65170644","65172465","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com"
"65501585","65504147","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com"
"65729134","65729244","DCH","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com"
"65811451","65811451","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com"
"65910720","65910720","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com"
"65998380","65998380","PUB","US","United States of America","Virginia","Ashburn","Amazon Technologies Inc.","amazon.com"
"66602241","66603096","DCH","IE","Ireland","Dublin","Dublin","Amazon Data Services Ireland Limited","amazon.com"
"66719179","66719179","PUB","IE","Ireland","Dublin","Dublin","Amazon Data Services Ireland Limited","amazon.com"
"66860092","66860092","PUB","IE","Ireland","Dublin","Dublin","Amazon Data Services Ireland Limited","amazon.com"
"66956680","66956680","PUB","IE","Ireland","Dublin","Dublin","Amazon Data Services Ireland Limited","amazon.com"
"67097275","67097275","PUB","IE","Ireland","Dublin","Dublin","Amazon Data Services Ireland Limited","amazon.com"
"67130537","67130537","DCH","US","United States of America","California","San Jose","Level 3 Communications Inc.","level3.com"
"67184997","67184997","DCH","US","United States of America","Oregon","Portland","Level 3 Communications Inc.","level3.com"
"67203803","67203839","DCH","US","United States of America","Massachusetts","Boston","Level 3 Communications Inc.","level3.com"
"67220509","67220509","DCH","MX","Mexico","Queretaro","Queretaro","Level 3 Communications Inc.","level3.com"
"67329536","67329937","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com"
"67579741","67579903","DCH","US","United States of America","Florida","Miami","Level 3 Communications Inc.","level3.com"
"67663379","67663392","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com"
"68048745","68048746","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com"
"68090734","68090734","DCH","US","United States of America","Texas","Houston","Level 3 Communications Inc.","level3.com"
"68156575","68156584","DCH","US","United States of America","Ohio","Cincinnati","Level 3 Communications Inc.","level3.com"
"68190341","68191113","DCH","US","United States of America","New York","New York City","Level 3 Communications Inc.","level3.com"
"68263291","68263711","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com"
"68478208","68478719","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com"
"68693959","68693961","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com"
"68720006","68720108","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com"
"68745373","68745373","DCH","US","United States of America","Arizona","Phoenix","Level 3 Communications Inc.","level3.com"
"68753469","68753469","DCH","US","United States of America","Colorado","Denver","Level 3 Communications Inc.","level3.com"
"68760674","68760676","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com"
"68820224","68820248","DCH","US","United States of America","Colorado","Denver","Level 3 Communications Inc.","level3.com"
"69117006","69117006","DCH","US","United States of America","Illinois","Chicago","Level 3 Communications Inc.","level3.com"
"69197293","69197294","DCH","US","United States of America","Arizona","Phoenix","Level 3 Communications Inc.","level3.com"
"69305861","69305920","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com"
"69452697","69452698","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com"
"69550648","69550847","DCH","US","United States of America","Texas","Dallas","Level 3 Communications Inc.","level3.com"
"69675008","69675209","DCH","US","United States of America","Nebraska","Omaha","Level 3 Communications Inc.","level3.com"
"69949427","69949432","DCH","US","United States of America","Illinois","Chicago","Level 3 Communications Inc.","level3.com"
"70602431","70602469","DCH","US","United States of America","Michigan","Detroit","Level 3 Communications Inc.","level3.com"
"70995217","70995218","DCH","US","United States of America","Utah","Salt Lake City","Level 3 Communications Inc.","level3.com"
"71573330","71573330","DCH","AT","Austria","Wien","Vienna","Level 3 Communications Inc.","level3.com"
"71583955","71583956","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com"
"71622692","71622692","DCH","US","United States of America","California","San Diego","Level 3 Communications Inc.","level3.com"
"71671847","71671876","DCH","US","United States of America","District of Columbia","Washington","Level 3 Communications Inc.","level3.com"
"71684065","71684066","DCH","US","United States of America","Missouri","Kansas City","Level 3 Communications Inc.","level3.com"
"71689775","71689784","DCH","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com"
"71790520","71790591","DCH","US","United States of America","California","Tustin","Level 3 Communications Inc.","level3.com"
"72295009","72295009","DCH","US","United States of America","California","Los Angeles","Level 3 Communications Inc.","level3.com"
"73446401","73446401","PUB","US","United States of America","Georgia","Atlanta","Level 3 Communications Inc.","level3.com"
"74903296","74903551","DCH","US","United States of America","Louisiana","Monroe","Level 3 Communications Inc.","level3.com"
"76611207","76611207","PUB","SG","Singapore","Singapore","Singapore","Microsoft Corporation","microsoft.com"
"78174553","78175243","DCH","ZA","South Africa","Gauteng","Johannesburg","Microsoft Corporation","microsoft.com"
"80310482","80310482","PUB","BR","Brazil","Sao Paulo","Campinas","Microsoft Corporation","microsoft.com"
"81231814","81249262","DCH","JP","Japan","Tokyo","Tokyo","Microsoft Corporation","microsoft.com"
"82101766","82101766","DCH","BR","Brazil","Sao Paulo","Campinas","Microsoft Corporation","microsoft.com"
"82842680","82842680","PUB","IN","India","Maharashtra","Pune","Microsoft Corporation","microsoft.com"
"83599523","83599523","PUB","FR","France","Ile-de-France","Paris","Microsoft Corporation","microsoft.com"
"83973656","83973656","PUB","DE","Germany","Hessen","Frankfurt am Main","creoline GmbH","creolineserver.com"
"84421816","84421838","DCH","EE","Estonia","Harjumaa","Tallinn","Petersburg Internet Network Ltd.","pinspb.ru"
"84480199","84480199","PUB","DE","Germany","Sachsen","Falkenstein","Hetzner Online GmbH","hetzner.de"
"84517600","84517607","DCH","DE","Germany","Sachsen","Falkenstein","Inner Circle Studios","innercs.com"
"84538904","84538927","DCH","DE","Germany","Bayern","Gunzenhausen","Hetzner Online GmbH","hetzner.de"
"84609630","84609655","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Liquid Core London","liquidtelecom.net"
"85380576","85380576","PUB","PL","Poland","Mazowieckie","Warsaw","TNGNET B.V.","tngnet.com"
"86167915","86167932","DCH","LV","Latvia","Riga","Riga","SIA Veesp","veesp.com"
"86197448","86197468","DCH","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Servers Tech Fzco","vdsina.com"
"86213948","86213948","PUB","RU","Russian Federation","Severnaya Osetiya, Respublika","Vladikavkaz","Limited Liability Company Irtelcom","irtelcom.ru"
"86218854","86218854","PUB","RU","Russian Federation","Severnaya Osetiya, Respublika","Vladikavkaz","Limited Liability Company Irtelcom","irtelcom.ru"
"86220182","86220182","PUB","RU","Russian Federation","Severnaya Osetiya, Respublika","Vladikavkaz","Limited Liability Company Irtelcom","irtelcom.ru"
"86450208","86450239","DCH","DE","Germany","Saarland","Saarbrucken","OVH SAS","ovh.com"
"86498382","86498382","PUB","NL","Netherlands (Kingdom of the)","Noord-Holland","Amsterdam","Hostkey B.V.","hostkey.com"
"86642614","86642614","PUB","RU","Russian Federation","Moskovskaya oblast'","Lukhovitsy","Rost LLC","colomna.net"
"86648938","86648938","PUB","RU","Russian Federation","Moskovskaya oblast'","Lukhovitsy","Rost LLC","colomna.net"
"86655367","86655367","DCH","RU","Russian Federation","Moskovskaya oblast'","Kolomna","CJSC Kolomna-Sviaz TV","garantia.tv"
"86780531","86780532","PUB","AE","United Arab Emirates","Dubayy","Dubai","LLC Internet Tehnologii","noc.su"
"86862951","86862967","DCH","DE","Germany","Baden-Wurttemberg","Karlsruhe","netcup GmbH","netcup.de"
"87561293","87561293","DCH","SG","Singapore","Singapore","Singapore","Core-Backbone GmbH","core-backbone.com"
"87806160","87806163","DCH","KZ","Kazakhstan","Astana","Astana","Too B-Tel","71036.kz"
"87936074","87936082","DCH","ES","Spain","Madrid, Comunidad de","Madrid","Spotting Brands Technologies S.L","spottingbrands.com"
"88866121","88866121","PUB","DE","Germany","Sachsen","Falkenstein","Hetzner Online GmbH","hetzner.de"
"89006191","89006191","PUB","US","United States of America","Oregon","Hillsboro","Hetzner Online GmbH","hetzner.de"
"89014619","89014619","PUB","US","United States of America","Oregon","Hillsboro","Hetzner Online GmbH","hetzner.de"
"89023654","89023654","DCH","US","United States of America","Oregon","Hillsboro","Hetzner Online GmbH","hetzner.de"
"89034600","89034604","DCH","US","United States of America","Oregon","Hillsboro","Hetzner Online GmbH","hetzner.de"
"89057105","89057105","PUB","US","United States of America","Oregon","Hillsboro","Hetzner Online GmbH","hetzner.de"
"89376724","89376724","PUB","GB","United Kingdom of Great Britain and Northern Ireland","England","Slough","Brightbox Systems Ltd","brightbox.co.uk"
"90559107","90559107","PUB","RU","Russian Federation","Krasnodarskiy kray","Taman'","Petersburg Internet Network Ltd.","pinspb.ru"
"90706715","90706715","PUB","CZ","Czechia","Zlinsky kraj","Slavicin","FreeTel S.R.O.","freetel.cz"
"92653240","92653257","VPN","SE","Sweden","Stockholms lan","Stockholm","Internet Vikings International AB","internetvikings.com"
"92697432","92697432","DCH","ES","Spain","Madrid, Comunidad de","Madrid","GINERNET","ginernet.com"
"92750568","92750568","PUB","FI","Finland","Uusimaa","Helsinki","OVH SAS","ovh.com"
"92786224","92786239","DCH","IT","Italy","Lombardia","Milan","OVH SAS","ovh.com"
"93371856","93371858","DCH","IT","Italy","Emilia-Romagna","Modena","Lepida S.c.p.A.","lepida.it"
"93674825","93674827","DCH","BA","Bosnia and Herzegovina","Brcko distrikt","Lukavac","Avax Net Doo Za Telekomunikacije Racunarski Inzenjering Konsalting I Promet Lukavac","marshallhosting.com"
"93720577","93720578","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","London Grid for Learning Trust","lgfl.org.uk"
"93724033","93724095","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","London Grid for Learning Trust","lgfl.org.uk"
"93728305","93728312","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","London Grid for Learning Trust","lgfl.org.uk"
"94176756","94176767","DCH","CH","Switzerland","Bern","Bern","Angelnet Limited","openinternetexchange.net"
"94267010","94267011","PUB","RU","Russian Federation","Krasnodarskiy kray","Lenina","Pride LLC","pride-net.ru"
"94437322","94437322","PUB","IR","Iran (Islamic Republic of)","Tehran","Tehran","ATU Range 1","pitg-co.ir"
"94476668","94476724","DCH","US","United States of America","Virginia","Ashburn","Hetzner Online GmbH","hetzner.de"
"95390900","95390900","PUB","NL","Netherlands (Kingdom of the)","Limburg","Kerkrade","RyzeHosting","ryzehosting.com"
"95669328","95669343","DCH","DE","Germany","Berlin","Berlin","DILAX","unbelievable-machine.net"
"95716922","95716923","DCH","CH","Switzerland","Zurich","Winterthur","Init7 Holding AG","init7.net"
"95760409","95760424","DCH","DE","Germany","Baden-Wurttemberg","Karlsruhe","netcup GmbH","netcup.de"
"95792048","95792048","PUB","IN","India","Delhi","New Delhi","Ivan Bulavkin","onerinvestments.com"
"95896117","95896141","DCH","RU","Russian Federation","Moskva","Moscow","BCLan LLC","bclan.ru"
"95944127","95944127","DCH","FI","Finland","Uusimaa","Helsinki","Ivan Bulavkin","onerinvestments.com"
"96229569","96229569","PUB","RU","Russian Federation","Moskva","Moscow","Petersburg Internet Network Ltd.","pinspb.ru"
"96262625","96262626","DCH","RU","Russian Federation","Sankt-Peterburg","Saint Petersburg","Petersburg Internet Network Ltd.","pinspb.ru"
"96323959","96323959","PUB","RU","Russian Federation","Krasnoyarskiy kray","Krasnoyarsk","EdgeCenter LLC","edgecenter.ru"
"96747383","96747383","PUB","FR","France","Hauts-de-France","Roubaix","OVH SAS","ovh.com"
"96775844","96775847","DCH","IT","Italy","Lombardia","Milan","OVH SAS","ovh.com"
"96962740","96962740","PUB","DE","Germany","Nordrhein-Westfalen","Dusseldorf","myLoc managed IT AG","myloc.de"
"98732755","98732780","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Krixe Pte. Ltd.","krixe.com"
"98848853","98848853","DCH","RU","Russian Federation","Moskva","Moscow","NCN BBCUST","rt.ru"
"98857504","98857504","PUB","RU","Russian Federation","Moskva","Moscow","NCN BBCUST","rt.ru"
"98858973","98858973","DCH","RU","Russian Federation","Moskva","Moscow","NCN BBCUST","rt.ru"
"99085781","99085781","PUB","DE","Germany","Bayern","Soden","Alpha Geek Solutions LLC","agsllc.us"
"100445594","100445594","PUB","RU","Russian Federation","Samarskaya oblast'","Tolyatti","Optik Line LLC","optikline.com"
"100502743","100502744","DCH","TR","Turkiye","Istanbul","Istanbul","Cizgi Telekomunikasyon Anonim Sirketi","cizgi.net.tr"
"100543236","100543237","DCH","US","United States of America","Virginia","Reston","Voxility LLP","voxility.com"
"100561091","100561093","DCH","GB","United Kingdom of Great Britain and Northern Ireland","England","London","Voxility LLP","voxility.com"
