"281473706513408","281473706513663","MY","Malaysia","Pahang","Tanah Rata","4.475000","101.370400","Telekom Malaysia Berhad","tm.net.my","-","-","-","ISP"
"281473707382992","281473707382995","SG","Singapore","Singapore","Singapore","1.289987","103.850281","Infrastructure Connectivity as Gateway","tatacommunications.com","-","-","-","COM"
"281473710475008","281473710475263","KR","Korea (the Republic of)","Gyeongsangbuk-do","Gyeongsan","35.816667","128.733333","SK Telecom","sktelecom.com","450","05","SKTelecom","ISP/MOB"
"281473711476224","281473711476991","AU","Australia","Victoria","Melbourne","-37.814007","144.963171","Aussie Broadband","aussiebb.net","-","-","-","ISP"
"281473712525544","281473712525547","CN","China","Shanghai","Shanghai","31.224332","121.468951","Chongye","chinatelecom.com.cn","-","-","-","COM"
"281473712654316","281473712654319","CN","China","Shanghai","Shanghai","31.224332","121.468951","Co. Ltd. Shanghai Branch of China Minsheng Bank Credit Card Marketing Center 1","chinatelecom.com.cn","-","-","-","COM"
"281473712665016","281473712665023","CN","China","Shanghai","Shanghai","31.224332","121.468951","Department of Information Awareness Investment Consulting (Shanghai) Co. Ltd.","chinatelecom.com.cn","-","-","-","COM"
"281473712672816","281473712672819","CN","China","Shanghai","Shanghai","31.224332","121.468951","ChinaNet Shanghai Province Network","chinatelecom.com.cn","460","03/11","China Telecom","ISP/MOB"
"281473712690836","281473712690839","CN","China","Shanghai","Shanghai","31.224332","121.468951","ChinaNet Shanghai Province Network","chinatelecom.com.cn","460","03/11","China Telecom","ISP/MOB"
"281473712726880","281473712726887","CN","China","Shanghai","Shanghai","31.224332","121.468951","ChinaNet Shanghai Province Network","chinatelecom.com.cn","460","03/11","China Telecom","ISP/MOB"
"281473713457408","281473713457663","TH","Thailand","Chanthaburi","Chanthaburi","12.609610","102.104470","TOT Public Company Limited","tot.co.th","520","15/47","AIS-T / NT Mobile","ISP/MOB"
"281473714168576","281473714168831","PH","Philippines","Isabela","Ramos","16.698890","121.613060","Globe Telecom Inc","globe.com.ph","515","02","Globe","ISP/MOB"
"281473714364416","281473714364671","PH","Philippines","Lanao del Norte","Esperanza","8.180830","124.007220","Philippine Long Distance Telephone Company","pldt.com","515","03","SMART","ISP/MOB"
"281473715491904","281473715491935","JP","Japan","Osaka","Osaka","34.694219","135.502231","Beyond Inc.","getbeyond.com","-","-","-","COM"
"281473716824576","281473716824831","KR","Korea (the Republic of)","Jeju-teukbyeoljachido","Jeju","33.513193","126.523347","LG Powercomm","powercomm.com","-","-","-","ISP"
"281473717718016","281473717718271","ID","Indonesia","Jawa Timur","Sempu","-8.318400","114.152000","PT Telkom Indonesia","telkom.co.id","510","10","Telkomsel","ISP/MOB"
"281473718114304","281473718114559","ID","Indonesia","Jawa Timur","Prigen","-7.683330","112.616670","PT Telkom Indonesia","telkom.co.id","510","10","Telkomsel","ISP/MOB"
"281473718638848","281473718639103","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","-34.603599","-58.381555","Telecom Argentina S.A.","telecom.com.ar","722","034/341","Personal","ISP/MOB"
"281473719109280","281473719109375","AR","Argentina","Santa Fe","Santa Fe de la Vera Cruz","-31.633278","-60.699991","Telecom Argentina S.A.","telecom.com.ar","722","034/341","Personal","ISP/MOB"
"281473719139092","281473719139095","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","-34.603599","-58.381555","Telecom Argentina S.A.","telecom.com.ar","722","034/341","Personal","ISP/MOB"
"281473719323256","281473719323391","AR","Argentina","Catamarca","Recreo","-29.281840","-65.060960","Telecom Argentina S.A.","telecom.com.ar","722","034/341","Personal","ISP/MOB"
"281473719426704","281473719426711","AR","Argentina","Corrientes","Corrientes","-27.480517","-58.834506","Telecom Argentina S.A.","telecom.com.ar","722","034/341","Personal","ISP/MOB"
"281473719453976","281473719453991","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","-34.603599","-58.381555","Telecom Argentina S.A.","telecom.com.ar","722","034/341","Personal","ISP/MOB"
"281473719716096","281473719716351","VE","Venezuela (Bolivarian Republic of)","Lara","Barquisimeto","10.073868","-69.323234","Telecomunicaciones Movilnet","movilnet.com.ve","734","06","Movilnet","ISP/MOB"
"281473720604672","281473720606207","CO","Colombia","Atlantico","Barranquilla","10.964073","-74.796499","Colombia Telecomunicaciones S.A. ESP Bic","movistar.co","732","123","Movistar","ISP/MOB"
"281473720994608","281473720994631","EC","Ecuador","Guayas","Guayaquil","-2.166270","-79.900000","Clientes Quito","telconet.net","-","-","-","ISP"
"281473721157376","281473721157631","PY","Paraguay","Central","Ypacarai","-25.383330","-57.266670","Customer of IPXO","ipxo.com","-","-","-","DCH"
"281473721628160","281473721628415","CO","Colombia","Valle del Cauca","Cali","3.437203","-76.522366","Telmex Colombia S.A.","telmex.com","732","101","Claro","ISP/MOB"
"281473722064640","281473722065663","CO","Colombia","Distrito Capital de Bogota","Bogota","4.609710","-74.081750","Telmex Colombia S.A.","telmex.com","732","101","Claro","ISP/MOB"
"281473722585856","281473722586623","CO","Colombia","Distrito Capital de Bogota","Bogota","4.609710","-74.081750","Telmex Colombia S.A.","telmex.com","732","101","Claro","ISP/MOB"
"281473723467776","281473723468031","BR","Brazil","Minas Gerais","Divinopolis","-20.138818","-44.884232","TIM S/A","timbrasil.com.br","724","02/03/04","TIM","ISP/MOB"
"281473724023552","281473724023807","AR","Argentina","Buenos Aires","Villa Rosa","-34.416570","-58.871160","Telecom Argentina S.A.","telecom.com.ar","722","034/341","Personal","ISP/MOB"
"281473724565504","281473724566527","AR","Argentina","Corrientes","Goya","-29.140030","-59.262560","Telecom Argentina S.A.","telecom.com.ar","722","034/341","Personal","ISP/MOB"
"281473725124096","281473725124351","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","-34.603599","-58.381555","Telecom Argentina S.A.","telecom.com.ar","722","034/341","Personal","ISP/MOB"
"281473725736360","281473725736367","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","-34.603599","-58.381555","Telecom Argentina S.A.","telecom.com.ar","722","034/341","Personal","ISP/MOB"
"281473725768056","281473725768063","EC","Ecuador","Imbabura","Ibarra","0.350000","-78.116670","Club Deportivo Mavort","cnt-grms.ec","-","-","-","COM"
"281473725833704","281473725833711","EC","Ecuador","Pichincha","Quito","-0.229850","-78.524950","Ministerio de Salud Publica","cnt.gob.ec","-","-","-","GOV"
"281473725992960","281473725993215","BO","Bolivia (Plurinational State of)","Santa Cruz","Santa Cruz de la Sierra","-17.799812","-63.166862","Empresa Nacional de Telecomunicaciones Sociedad Anonima","entel.bo","736","02","Entel","ISP/MOB"
"281473726234880","281473726235135","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","-34.603599","-58.381555","IFX Networks Argentina S.R.L.","ifxnetworks.com","-","-","-","DCH"
"281473727054592","281473727055103","CO","Colombia","Quindio","Armenia","4.533890","-75.681110","UNE Epm Telecomunicaciones S.A.","une.net.co","732","020","Tigo","ISP"
"281473727891200","281473727891455","CO","Colombia","Cordoba","Monteria","8.747910","-75.881493","Comunicacion Celular S.A. Comcel S.A.","comcel.com.co","732","101","Claro","MOB"
"281473728390400","281473728390655","CO","Colombia","Meta","Villavicencio","4.142000","-73.626640","Comunicacion Celular S.A. Comcel S.A.","comcel.com.co","732","101","Claro","MOB"
"281473728770816","281473728771071","CO","Colombia","Cauca","Popayan","2.438294","-76.613364","Comunicacion Celular S.A. Comcel S.A.","comcel.com.co","732","101","Claro","MOB"
"281473729467904","281473729468415","AR","Argentina","Buenos Aires","Punta Alta","-38.875880","-62.073590","Telecom Argentina S.A.","telecom.com.ar","722","034/341","Personal","ISP/MOB"
"281473729846116","281473729846119","GT","Guatemala","Guatemala","Guatemala City","14.640319","-90.513343","COMCEL Guatemala S.A.","amigo.net.gt","704","02","Tigo","ISP/MOB"
"281473729885696","281473729886207","BR","Brazil","Goias","Goiania","-16.678528","-49.253914","Vitoria Networks","vitorianetprovedor.com.br","-","-","-","ISP"
"281473730082528","281473730082559","PE","Peru","Lima","Lima","-12.043333","-77.028333","Dacta Sociedad Anonima Cerrada - Dacta S","lkgroup.com.pe","-","-","-","COM"
"281473730800312","281473730800315","EC","Ecuador","Azuay","Cuenca","-2.883300","-78.983304","Otecel S.A","movistar.com.ec","740","00","Movistar","ISP/MOB"
"281473730842948","281473730842959","GT","Guatemala","San Marcos","Catarina","14.850000","-92.083330","Tigo Corporativo","tigo.com.co","704","02","Tigo","MOB"
"281473730994944","281473730995199","VE","Venezuela (Bolivarian Republic of)","Carabobo","Valencia","10.161650","-68.007635","Mango Network C. A. Mangonet C. A","mangonet.com.ve","-","-","-","ISP"
"281473731456608","281473731456615","EC","Ecuador","Guayas","Milagro","-2.134040","-79.594150","Clientes Netlife Guayaquil - Gepon","telconet.net","-","-","-","ISP"
"281473731934208","281473731934463","CO","Colombia","Distrito Capital de Bogota","Bogota","4.609710","-74.081750","Colombia Movil","tigo.com.co","732","103/111","Tigo","MOB"
"281473732131672","281473732131679","AR","Argentina","Ciudad Autonoma de Buenos Aires","Buenos Aires","-34.603599","-58.381555","Holderlink S.R.L","holderlink.com.ar","-","-","-","ISP"
"281473732141424","281473732141431","AR","Argentina","Santiago del Estero","Pampa de los Guanacos","-26.233330","-61.850000","Guerra Lidia Roxana","guerralidiaroxana.com","-","-","-","ISP"
"281473732164656","281473732164663","GT","Guatemala","Peten","Flores","16.933330","-89.883330","Alturisa Guatemala S.A.","intelnet.net.gt","-","-","-","ORG"
"281473732350720","281473732350975","CL","Chile","Libertador General Bernardo O'Higgins","Santa Cruz","-34.633330","-71.366670","Telefonica Empresas Chile SA","tie.cl","730","02","Movistar","ISP/MOB"
"281473732608256","281473732608511","BR","Brazil","Sao Paulo","Sao Paulo","-23.547121","-46.637186","Claro NXT Telecomunicacoes Ltda","claro.com.br","724","05","Claro","MOB"
"281473733182208","281473733182215","CO","Colombia","Sucre","Sincelejo","9.304871","-75.397634","Corporacion Autonoma Regional de Sucre Carsucre","mediacommerce.com.co","-","-","-","EDU"
"281473733230184","281473733230335","CU","Cuba","La Habana","Havana","23.133104","-82.383643","Empresa de Telecomunicaciones de Cuba S.A.","etecsa.cu","368","01","CUBACEL","ISP/MOB"
"281473733889536","281473733889791","CO","Colombia","Distrito Capital de Bogota","Bogota","4.609710","-74.081750","Colombia Telecomunicaciones S.A. ESP Bic","movistar.co","732","123","Movistar","ISP/MOB"
"281473734733824","281473734734079","CO","Colombia","Antioquia","Medellin","6.251712","-75.563391","Comunicacion Celular S.A. Comcel S.A.","comcel.com.co","732","101","Claro","MOB"
"281473735284992","281473735285247","ID","Indonesia","Jawa Timur","Mergoyoso","-7.263987","112.734629","PT Telekomunikasi Selular Indonesia","telkomsel.com","510","10","Telkomsel","MOB"
"281473736719872","281473736721663","ID","Indonesia","Jakarta Raya","Jakarta","-6.208678","106.845493","PT Aplikanusa Lintasarta","lintasarta.net","-","-","-","ISP"
"281473738796544","281473738796799","US","United States of America","Texas","Dallas","32.783060","-96.806500","GPLHost LLC","gplhost.com","-","-","-","DCH"
"281473739540944","281473739540951","IN","India","Telangana","Hyderabad","17.375289","78.474390","Coffee Day Global Limited","coffeeday.com","-","-","-","COM"
"281473739553296","281473739553299","IN","India","Haryana","Gurgaon","28.466713","77.033672","Intelenet Global Services Private Limited","intelenet.com","-","-","-","COM"
"281473739582272","281473739582279","IN","India","Tamil Nadu","Ramanathapuram","9.383330","78.833330","Sshriram City Union Finance Co Limited","airtelbroadband.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","MOB"
"281473739849968","281473739849983","IN","India","Karnataka","Bengaluru","12.976230","77.603290","Innovent Spaces Private L","innoventspaces.com","-","-","-","COM"
"281473739858896","281473739858903","IN","India","Haryana","Faridabad","28.433332","77.316621","Alivenet Solution Pvt Ltd","airtel.in","-","-","-","COM"
"281473739867980","281473739867983","IN","India","Uttar Pradesh","Ghaziabad","28.666670","77.433330","Ghodawat Enterprises Pvt","airtel.in","-","-","-","COM"
"281473739875728","281473739875731","IN","India","Karnataka","Bengaluru","12.976230","77.603290","Astral Polytechnik Ltd","airtelbroadband.in","-","-","-","ISP"
"281473739882592","281473739882595","IN","India","Haryana","Gurgaon","28.466713","77.033672","Kerry Indev Logistics Private Limited C/O Gokaldas Warehousing Corporation","airtel.in","-","-","-","COM"
"281473739888820","281473739888823","IN","India","Delhi","Delhi","28.666775","77.216681","Vikas Ecotech Ltd","airtel.in","-","-","-","COM"
"281473739896760","281473739896767","IN","India","Delhi","Delhi","28.666775","77.216681","B Braun Medical India Pvt","airtel.in","-","-","-","COM"
"281473739905036","281473739905039","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473739916016","281473739916023","IN","India","Karnataka","Bengaluru","12.976230","77.603290","Wind River Systems Intern","airtel.in","-","-","-","COM"
"281473739925368","281473739925375","IN","India","Maharashtra","Pune","18.519663","73.854508","C/O M/S Jamshri Ranjitsinghji Spinning and Weaving Mill Co Ltd Unit B Opp","airtel.in","-","-","-","COM"
"281473739934648","281473739934655","IN","India","Karnataka","Bengaluru","12.976230","77.603290","Alliant Technologies","allianttech.com","-","-","-","DCH"
"281473739941460","281473739941463","IN","India","Delhi","Delhi","28.666775","77.216681","Readylink Internet Servic","airtel.in","-","-","-","COM"
"281473739948520","281473739948523","IN","India","Karnataka","Bengaluru","12.976230","77.603290","Jindo Chemical Solutions","airtel.in","-","-","-","COM"
"281473739954872","281473739954875","IN","India","Madhya Pradesh","Indore","22.717910","75.833365","Grand Veniziaajay","airtel.in","-","-","-","COM"
"281473739961444","281473739961447","IN","India","Tamil Nadu","Chennai","13.087898","80.278479","SRM Easwari Engineering College","airtel.in","-","-","-","EDU"
"281473739970648","281473739970655","IN","India","Delhi","Delhi","28.666775","77.216681","Govt. of Gujarat A/C E-Gram Vishwagram Society","gujarat.gov.in","-","-","-","GOV"
"281473739979364","281473739979367","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473739986112","281473739986119","IN","India","Delhi","Delhi","28.666775","77.216681","Connaught Plaza Restaurants Private Limited","airtelbroadband.in","-","-","-","COM"
"281473739994056","281473739994063","IN","India","Tamil Nadu","Chennai","13.087898","80.278479","Kamadhenu Jewellery Priva","krizz.co.in","-","-","-","COM"
"281473740001600","281473740001607","IN","India","Haryana","Gurgaon","28.466713","77.033672","Bajaj Moters Ltd - North","bajajmotors.com","-","-","-","COM"
"281473740009224","281473740009227","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740016272","281473740016279","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740024412","281473740024415","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740032136","281473740032143","IN","India","-","-","19.075975","72.877377","Ani Broadband Service Pvt Ltd","anibroadbandservice.com","-","-","-","ISP"
"281473740039616","281473740039623","IN","India","West Bengal","Kolkata","22.569624","88.369601","Thyssenkrupp Elevator Ind","airtelbroadband.in","-","-","-","COM"
"281473740046484","281473740046487","IN","India","Chhattisgarh","Raipur","21.233330","81.633330","Lex Process Outsourcing P","airtelbroadband.in","-","-","-","COM"
"281473740052220","281473740052223","IN","India","Haryana","Gurgaon","28.466713","77.033672","Priya Impexpranesh","airtelbroadband.in","-","-","-","COM"
"281473740059800","281473740059803","IN","India","Telangana","Hyderabad","17.375289","78.474390","Osi Digital Private Limit","airtelbroadband.in","-","-","-","COM"
"281473740068280","281473740068283","IN","India","Uttar Pradesh","Ghaziabad","28.666670","77.433330","TC Healthcare Private Limited","airtelbroadband.in","-","-","-","COM"
"281473740076728","281473740076735","IN","India","Maharashtra","Mumbai","19.075975","72.877377","Edenred India Private Lim","airtelbroadband.in","-","-","-","COM"
"281473740084532","281473740084535","IN","India","Karnataka","Bengaluru","12.976230","77.603290","Defmacro Software Pvt Ltd","airtelbroadband.in","-","-","-","COM"
"281473740092040","281473740092047","IN","India","Assam","Dimapur","25.900000","93.733330","Oriflame India Pvt Ltd","airtelbroadband.in","-","-","-","COM"
"281473740100288","281473740100295","IN","India","Assam","Guwahati","26.185855","91.750879","Hills Cement Co. Limited","airtelbroadband.in","-","-","-","COM"
"281473740107820","281473740107823","IN","India","Delhi","Delhi","28.666775","77.216681","WWF India","airtelbroadband.in","-","-","-","COM"
"281473740115002","281473740115002","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740120100","281473740120103","IN","India","Chandigarh","Chandigarh","30.734140","76.793022","Inx Music Pvt Ltd","airtel.com","-","-","-","COM"
"281473740127500","281473740127503","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740134256","281473740134271","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740141940","281473740141943","IN","India","Haryana","Gurgaon","28.466713","77.033672","C&A Foundation","candafoundation.org","-","-","-","ORG"
"281473740148680","281473740148695","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740155292","281473740155295","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740162040","281473740162043","IN","India","Uttar Pradesh","Noida","28.579891","77.329864","Uniparts India Ltd","airtel.com","-","-","-","COM"
"281473740167744","281473740167747","IN","India","Maharashtra","Mumbai","19.075975","72.877377","Stodio Mumbai Architectur","airtel.com","-","-","-","COM"
"281473740174700","281473740174703","IN","India","Gujarat","Ahmedabad","23.033200","72.616783","Ani Broadband Service Pvt Ltd","anibroadbandservice.com","-","-","-","ISP"
"281473740182040","281473740182043","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740190616","281473740190623","IN","India","Chhattisgarh","Bilaspur","22.083330","82.150000","MS Naaraayani Sons Privat","airtel.com","-","-","-","COM"
"281473740199177","281473740199177","IN","India","Uttar Pradesh","Noida","28.579891","77.329864","Ardee Foundationsudhir","airtel.com","-","-","-","COM"
"281473740201892","281473740201895","IN","India","Uttar Pradesh","Basti","26.800000","82.716670","Smartwheels Private Limit","airtel.com","-","-","-","COM"
"281473740208528","281473740208543","IN","India","West Bengal","Kolkata","22.569624","88.369601","Futuretradesolutionllpp","airtel.com","-","-","-","COM"
"281473740217784","281473740217791","IN","India","Karnataka","Bengaluru","12.976230","77.603290","Greynium Information Technologies Pvt Ltd","greynium.com","-","-","-","DCH"
"281473740227392","281473740227399","IN","India","Rajasthan","Bikaner","28.016670","73.300000","Shemaroo Entertainment Li","airtel.com","-","-","-","COM"
"281473740233980","281473740233980","IN","India","Delhi","Delhi","28.666775","77.216681","Cherry Hill Interiors Ltd","cherryhill.in","-","-","-","COM"
"281473740239220","281473740239223","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740316232","281473740316239","IN","India","Delhi","Delhi","28.666775","77.216681","Dedicated Freight Corrido","airtel.in","-","-","-","COM"
"281473740329588","281473740329603","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740341752","281473740341755","IN","India","Tamil Nadu","Kanchipuram","12.833330","79.716670","Velammal Educational Trus","airtelbroadband.in","-","-","-","COM"
"281473740344664","281473740344667","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740347636","281473740347639","IN","India","Maharashtra","Palghar","19.683330","72.750000","Sai Services Pvt Ltd","airtelbroadband.in","-","-","-","ISP"
"281473740350636","281473740350639","IN","India","Rajasthan","Jodhpur","26.286659","73.029835","Abha and Aalok Solarfarms Ltd Near Village Badisid Teh- Ba Jodhpur Rajasthan","airtelbroadband.in","-","-","-","COM"
"281473740353461","281473740353461","IN","India","West Bengal","Kolkata","22.569624","88.369601","Siom Realty Private Limited","airtelbroadband.in","-","-","-","COM"
"281473740356380","281473740356383","IN","India","Karnataka","Bellary","15.150000","76.933330","Avaada Non-Conventional E","airtelbroadband.in","-","-","-","COM"
"281473740365032","281473740365039","IN","India","Delhi","Delhi","28.666775","77.216681","Mahindra & Mahindra Ltd","mahindramahaindra.in","-","-","-","COM"
"281473740378060","281473740378071","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740388440","281473740388443","IN","India","Delhi","Delhi","28.666775","77.216681","Bharti Airtel Ltd.","airtel.in","404","02/03/10/16/31/40/45/49/70/90/92/93/94/95/96/97/98/51/52/53/54/56","AirTel","ISP/MOB"
"281473740397468","281473740397471","IN","India","Odisha","Jajpur","20.850000","86.333330","Odisha Mining Corporation","airtelbroadband.in","-","-","-","COM"
"281473740405648","281473740405651","IN","India","Uttar Pradesh","Lucknow","26.850000","80.916670","Devyani International Lim","airtelbroadband.in","-","-","-","ISP"
"281473740432092","281473740432095","IN","India","Karnataka","Bengaluru","12.976230","77.603290","Shell India Markets Priva","airtelbroadband.in","-","-","-","COM"
"281473745762304","281473745763327","NZ","New Zealand","Auckland","Auckland","-36.866670","174.766670","Maximum Control Limited","maximumcontrol.nz","-","-","-","DCH"
"281473746250112","281473746250207","JP","Japan","Tokyo","Tokyo","35.689497","139.692317","Sony Network Communications Inc.","so-net.ne.jp","440","10","NTT docomo","ISP/MOB"
"281473746860800","281473746861055","PK","Pakistan","Khyber Pakhtunkhwa","Mansehra","34.333330","73.200000","Pakistan Telecommunication Company Limited","ptcl.com.pk","410","03","Ufone","ISP/MOB"
"281473747411712","281473747411967","PK","Pakistan","Punjab","Montgomery","30.666670","73.100000","Pakistan Telecommunication Company Limited","ptcl.com.pk","410","03","Ufone","ISP/MOB"
"281473749328896","281473749329663","KR","Korea (the Republic of)","Seoul-teukbyeolsi","Seoul","37.566309","126.977207","LG Powercomm","powercomm.com","-","-","-","ISP"
"281473750527232","281473750527487","TW","Taiwan (Province of China)","Taoyuan","Taoyuan","24.993863","121.296876","KBT Co. Ltd","kbtelecom.net.tw","-","-","-","ISP"
"281473751482840","281473751482847","JP","Japan","Tokyo","Tokyo","35.689497","139.692317","KDDI Corporation","kddi.com","440","07/08/50/51/52/53/54/55/56/70/71/72/73/74/75/76/77/79/88/89","KDDI","ISP/MOB"
"281473752767232","281473752877055","CN","China","Guangdong","Shenzhen","22.545673","114.068110","ChinaNet Guangdong Province Network","chinatelecom.com.cn","460","03/11","China Telecom","ISP/MOB"
"281473756748544","281473756748799","JP","Japan","Ibaraki","Tsukuba","36.032390","140.067013","NTT DoCoMo Inc.","nttdocomo.com","440","01/10/12/13/15/16/17/21/29/30/32/36/37/38/39/49/63/64/66/69/99","NTT DoCoMo","ISP/MOB"
"281473757456383","281473757456384","IN","India","Telangana","Hyderabad","17.375289","78.474390","ACT Hyderabad","actcorp.in","-","-","-","ISP"
"281473758608384","281473758609407","KR","Korea (the Republic of)","Gyeonggi-do","Seongnam","37.420625","127.126715","KT Corporation","kt.com","450","08","olleh","ISP/MOB"
"281473760608768","281473760609279","CN","China","Zhejiang","Jinhua","29.089524","119.652576","Jinhuashimeidiyawangluokejiyouxiangongsi Co. Ltd","chinatelecom.com.cn","-","-","-","ISP"
"281473762280960","281473762406655","CN","China","Zhejiang","Hangzhou","30.293650","120.161580","ChinaNet Zhejiang Province Network","chinatelecom.com.cn","460","03/11","China Telecom","ISP/MOB"
"281473764281856","281473764294655","CN","China","Shanxi","Jinzhong","37.683333","112.733333","China Unicom Shanxi Province Network","chinaunicom.com","460","01","China Unicom","ISP/MOB"
"281473767337984","281473767339007","CN","China","Guangdong","Jieyang","23.528860","116.364320","China Mobile Communications Corporation","chinamobileltd.com","460","00","China Mobile","MOB"
"281473768960256","281473768961023","US","United States of America","Louisiana","Monroe","32.524505","-92.128516","CenturyLink Communications LLC","centurylink.com","-","-","-","ISP"
"281473769501952","281473769502207","US","United States of America","West Virginia","Clarksburg","39.280602","-80.344554","Verizon Business","verizonenterprise.com","311","480","Verizon","ISP/MOB"
"281473770058714","281473770058717","US","United States of America","Washington","Seattle","47.604309","-122.329845","Verizon Business","verizonenterprise.com","311","480","Verizon","ISP/MOB"
"281473770167552","281473770168319","US","United States of America","District of Columbia","Washington","38.895390","-77.039476","Viasat Inc.","viasat.com","-","-","-","ISP"
"281473770316942","281473770316964","US","United States of America","California","San Francisco","37.774930","-122.419420","Sonic.net LLC","sonic.com","-","-","-","ISP"
"281473770662912","281473770663935","JP","Japan","Osaka","Ibaraki","34.816427","135.568916","Akamai Technologies Inc.","akamai.com","-","-","-","CDN"
"281473772704088","281473772704095","US","United States of America","Wisconsin","Madison","43.073298","-89.401221","TDS Telecom","tdstelecom.com","-","-","-","ISP"
"281473772729504","281473772729511","US","United States of America","Tennessee","Concord","35.868611","-84.141944","TDS Telecom","tdstelecom.com","-","-","-","ISP"
"281473772788100","281473772788103","US","United States of America","Wisconsin","Lancaster","42.847490","-90.710680","Free Choice Enterpirse Ltd","tds.net","-","-","-","EDU"
"281473773133568","281473773133823","CA","Canada","Ontario","Brampton","43.683287","-79.766523","Shaw Communications Inc.","shawcable.net","302","490","Freedom Mobile","ISP/MOB"
"281473773602932","281473773602935","US","United States of America","New York","Buffalo","42.886763","-78.878675","Charter Communications Inc","spectrum.com","-","-","-","ISP"
"281473773610920","281473773610927","US","United States of America","New York","Horseheads","42.167020","-76.820510","Subway","subway.com","-","-","-","COM"
"281473773619188","281473773619199","US","United States of America","New York","New York City","40.713192","-74.006065","Charter Communications Inc","spectrum.com","-","-","-","ISP"
"281473773629184","281473773629191","US","United States of America","New York","Oneonta","42.452704","-75.063433","Charter Communications Inc","spectrum.com","-","-","-","ISP"
"281473773640248","281473773640255","US","United States of America","New York","Manhattan","40.783430","-73.966250","The Beatrice","spectrum.com","-","-","-","COM"
"281473773650032","281473773650039","US","United States of America","New York","Manhattan","40.783430","-73.966250","Advocates For Children","apowerfulvoice.org","-","-","-","ORG"
